subjID	participant	shift	activity	explosion	pumps	trial
11D22	11	D2	2	1	42	5
11D22	11	D2	2	0	60	6
11D22	11	D2	2	1	62	7
11D22	11	D2	2	1	34	8
11D22	11	D2	2	1	55	9
11D22	11	D2	2	0	70	10
11D22	11	D2	2	0	80	11
11D22	11	D2	2	1	48	12
11D22	11	D2	2	0	60	13
11D22	11	D2	2	1	40	14
11D22	11	D2	2	1	31	15
11D22	11	D2	2	0	80	16
11D22	11	D2	2	0	80	17
11D22	11	D2	2	1	35	18
11D22	11	D2	2	1	18	19
11D22	11	D2	2	0	50	20
11D22	11	D2	2	0	60	21
11D22	11	D2	2	0	60	22
11D22	11	D2	2	1	65	23
11D22	11	D2	2	1	42	24
11D22	11	D2	2	0	60	25
11D22	11	D2	2	1	6	26
11D22	11	D2	2	0	50	27
11D22	11	D2	2	1	36	28
11D22	11	D2	2	0	50	29
11D22	11	D2	2	0	60	30
11N11	11	N1	1	0	25	1
11N11	11	N1	1	1	17	2
11N11	11	N1	1	0	20	3
11N11	11	N1	1	0	70	4
11N11	11	N1	1	1	57	5
11N11	11	N1	1	1	9	6
11N11	11	N1	1	0	70	7
11N11	11	N1	1	1	11	8
11N11	11	N1	1	0	80	9
11N11	11	N1	1	1	5	10
11N11	11	N1	1	1	21	11
11N11	11	N1	1	0	70	12
11N11	11	N1	1	0	80	13
11N11	11	N1	1	0	80	14
11N11	11	N1	1	0	80	15
11N11	11	N1	1	1	47	16
11N11	11	N1	1	0	80	17
11N11	11	N1	1	0	80	18
11N11	11	N1	1	1	6	19
11N11	11	N1	1	1	62	20
11N11	11	N1	1	1	28	21
11N11	11	N1	1	0	50	22
11N11	11	N1	1	1	45	23
11N11	11	N1	1	0	60	24
11N11	11	N1	1	1	57	25
11N11	11	N1	1	1	21	26
11N11	11	N1	1	0	50	27
11N11	11	N1	1	0	50	28
11N11	11	N1	1	0	60	29
11N11	11	N1	1	1	60	30
11N12	11	N1	2	1	4	1
11N12	11	N1	2	0	12	2
11N12	11	N1	2	1	10	3
11N12	11	N1	2	0	50	4
11N12	11	N1	2	1	39	5
11N12	11	N1	2	1	62	6
11N12	11	N1	2	1	48	7
11N12	11	N1	2	0	60	8
11N12	11	N1	2	1	35	9
11N12	11	N1	2	0	70	10
11N12	11	N1	2	1	42	11
11N12	11	N1	2	1	40	12
11N12	11	N1	2	0	60	13
11N12	11	N1	2	0	80	14
11N12	11	N1	2	1	8	15
11N12	11	N1	2	0	80	16
11N12	11	N1	2	0	70	17
11N12	11	N1	2	0	70	18
11N12	11	N1	2	0	70	19
11N12	11	N1	2	0	80	20
11N12	11	N1	2	0	80	21
11N12	11	N1	2	0	50	22
11N12	11	N1	2	0	60	23
11N12	11	N1	2	0	70	24
11N12	11	N1	2	1	6	25
11N12	11	N1	2	1	62	26
11N12	11	N1	2	0	60	27
11N12	11	N1	2	1	63	28
11N12	11	N1	2	0	60	29
11N12	11	N1	2	0	60	30
11N21	11	N2	1	0	20	1
11N21	11	N2	1	0	20	2
11N21	11	N2	1	0	50	3
11N21	11	N2	1	0	80	4
11N21	11	N2	1	0	80	5
11N21	11	N2	1	0	80	6
11N21	11	N2	1	0	80	7
11N21	11	N2	1	1	24	8
11N21	11	N2	1	1	44	9
11N21	11	N2	1	0	60	10
11N21	11	N2	1	1	52	11
11N21	11	N2	1	1	28	12
11N21	11	N2	1	1	13	13
11N21	11	N2	1	0	60	14
11N21	11	N2	1	0	60	15
11N21	11	N2	1	1	5	16
11N21	11	N2	1	0	70	17
11N21	11	N2	1	0	80	18
11N21	11	N2	1	1	67	19
11N21	11	N2	1	1	24	20
11N21	11	N2	1	1	21	21
11N21	11	N2	1	0	70	22
11N21	11	N2	1	1	46	23
11N21	11	N2	1	0	80	24
11N21	11	N2	1	1	54	25
11N21	11	N2	1	1	40	26
11N21	11	N2	1	1	32	27
11N21	11	N2	1	1	5	28
11N21	11	N2	1	1	78	29
11N21	11	N2	1	0	80	30
11N22	11	N2	2	0	20	1
11N22	11	N2	2	0	20	2
11N22	11	N2	2	0	50	3
11N22	11	N2	2	0	60	4
11N22	11	N2	2	0	70	5
11N22	11	N2	2	1	64	6
11N22	11	N2	2	1	28	7
11N22	11	N2	2	1	57	8
11N22	11	N2	2	1	55	9
11N22	11	N2	2	1	48	10
11N22	11	N2	2	1	12	11
11N22	11	N2	2	0	70	12
11N22	11	N2	2	1	16	13
11N22	11	N2	2	0	80	14
11N22	11	N2	2	0	80	15
11N22	11	N2	2	1	3	16
11N22	11	N2	2	1	27	17
11N22	11	N2	2	1	53	18
11N22	11	N2	2	1	22	19
11N22	11	N2	2	0	50	20
11N22	11	N2	2	1	22	21
11N22	11	N2	2	0	60	22
11N22	11	N2	2	0	70	23
11N22	11	N2	2	1	30	24
11N22	11	N2	2	0	70	25
11N22	11	N2	2	0	80	26
11N22	11	N2	2	1	34	27
11N22	11	N2	2	0	80	28
11N22	11	N2	2	1	28	29
11N22	11	N2	2	1	72	30
12D11	12	D1	1	0	50	1
12D11	12	D1	1	1	42	2
12D11	12	D1	1	0	64	3
12D11	12	D1	1	0	33	4
12D11	12	D1	1	0	80	5
12D11	12	D1	1	0	64	6
12D11	12	D1	1	0	40	7
12D11	12	D1	1	0	64	8
12D11	12	D1	1	1	18	9
12D11	12	D1	1	0	100	10
12D11	12	D1	1	0	64	11
12D11	12	D1	1	0	90	12
12D11	12	D1	1	1	15	13
12D11	12	D1	1	1	32	14
12D11	12	D1	1	1	2	15
12D11	12	D1	1	1	44	16
12D11	12	D1	1	0	64	17
12D11	12	D1	1	1	50	18
12D11	12	D1	1	1	6	19
12D11	12	D1	1	1	4	20
12D11	12	D1	1	1	6	21
12D11	12	D1	1	1	26	22
12D11	12	D1	1	1	114	23
12D11	12	D1	1	0	64	24
12D11	12	D1	1	1	26	25
12D11	12	D1	1	0	77	26
12D11	12	D1	1	0	120	27
12D11	12	D1	1	1	47	28
12D11	12	D1	1	1	69	29
12D11	12	D1	1	1	31	30
12D12	12	D1	2	1	53	1
12D12	12	D1	2	0	64	2
12D12	12	D1	2	1	24	3
12D12	12	D1	2	0	64	4
12D12	12	D1	2	0	99	5
12D12	12	D1	2	1	24	6
12D12	12	D1	2	1	14	7
12D12	12	D1	2	0	64	8
12D12	12	D1	2	1	62	9
12D12	12	D1	2	1	46	10
12D12	12	D1	2	1	3	11
12D12	12	D1	2	1	57	12
12D12	12	D1	2	0	64	13
12D12	12	D1	2	1	41	14
12D12	12	D1	2	0	99	15
12D12	12	D1	2	1	91	16
12D12	12	D1	2	1	61	17
12D12	12	D1	2	1	25	18
12D12	12	D1	2	1	25	19
12D12	12	D1	2	0	100	20
12D12	12	D1	2	1	59	21
12D12	12	D1	2	0	71	22
12D12	12	D1	2	0	23	23
12D12	12	D1	2	1	29	24
12D12	12	D1	2	0	48	25
12D12	12	D1	2	1	112	26
12D12	12	D1	2	0	101	27
12D12	12	D1	2	0	79	28
12D12	12	D1	2	1	100	29
12D12	12	D1	2	0	80	30
12D21	12	D2	1	1	68	1
12D21	12	D2	1	0	99	2
12D21	12	D2	1	0	64	3
12D21	12	D2	1	1	83	4
12D21	12	D2	1	1	44	5
12D21	12	D2	1	0	88	6
12D21	12	D2	1	1	57	7
12D21	12	D2	1	1	62	8
12D21	12	D2	1	0	79	9
12D21	12	D2	1	1	18	10
12D21	12	D2	1	0	64	11
12D21	12	D2	1	0	120	12
12D21	12	D2	1	1	67	13
12D21	12	D2	1	0	69	14
12D21	12	D2	1	0	77	15
12D21	12	D2	1	0	100	16
12D21	12	D2	1	0	64	17
12D21	12	D2	1	0	79	18
12D21	12	D2	1	1	6	19
12D21	12	D2	1	0	20	20
12D21	12	D2	1	0	90	21
12D21	12	D2	1	0	64	22
12D21	12	D2	1	1	56	23
12D21	12	D2	1	1	16	24
12D21	12	D2	1	1	100	25
12D21	12	D2	1	1	4	26
12D21	12	D2	1	1	42	27
12D21	12	D2	1	1	89	28
12D21	12	D2	1	0	90	29
12D21	12	D2	1	1	55	30
12D22	12	D2	2	1	73	1
12D22	12	D2	2	1	24	2
12D22	12	D2	2	1	35	3
12D22	12	D2	2	1	97	4
12D22	12	D2	2	1	36	5
12D22	12	D2	2	1	25	6
12D22	12	D2	2	0	68	7
12D22	12	D2	2	1	71	8
12D22	12	D2	2	1	97	9
12D22	12	D2	2	1	25	10
12D22	12	D2	2	1	27	11
12D22	12	D2	2	0	44	12
12D22	12	D2	2	1	34	13
12D22	12	D2	2	0	64	14
12D22	12	D2	2	1	94	15
12D22	12	D2	2	1	23	16
12D22	12	D2	2	1	4	17
12D22	12	D2	2	0	25	18
12D22	12	D2	2	1	63	19
12D22	12	D2	2	1	43	20
12D22	12	D2	2	0	33	21
12D22	12	D2	2	0	59	22
12D22	12	D2	2	1	20	23
12D22	12	D2	2	1	13	24
12D22	12	D2	2	1	33	25
12D22	12	D2	2	0	64	26
12D22	12	D2	2	0	64	27
12D22	12	D2	2	1	14	28
12D22	12	D2	2	0	111	29
12D22	12	D2	2	1	51	30
12N11	12	N1	1	1	40	1
12N11	12	N1	1	1	18	2
12N11	12	N1	1	0	30	3
12N11	12	N1	1	1	40	4
12N11	12	N1	1	1	43	5
12N11	12	N1	1	1	9	6
12N11	12	N1	1	1	112	7
12N11	12	N1	1	1	85	8
12N11	12	N1	1	1	52	9
12N11	12	N1	1	0	64	10
12N11	12	N1	1	1	12	11
12N11	12	N1	1	1	43	12
12N11	12	N1	1	1	61	13
12N11	12	N1	1	0	33	14
12N11	12	N1	1	0	41	15
12N11	12	N1	1	1	5	16
12N11	12	N1	1	1	30	17
12N11	12	N1	1	1	77	18
12N11	12	N1	1	0	64	19
12N11	12	N1	1	0	38	20
12N11	12	N1	1	1	22	21
12N11	12	N1	1	1	36	22
12N11	12	N1	1	1	28	23
12N11	12	N1	1	0	30	24
12N11	12	N1	1	0	33	25
12N11	12	N1	1	1	22	26
12N11	12	N1	1	0	64	27
12N11	12	N1	1	0	64	28
12N11	12	N1	1	1	92	29
12N11	12	N1	1	1	54	30
12N12	12	N1	2	0	44	1
12N12	12	N1	2	0	64	2
12N12	12	N1	2	1	76	3
12N12	12	N1	2	0	64	4
12N12	12	N1	2	1	39	5
12N12	12	N1	2	1	26	6
12N12	12	N1	2	0	64	7
12N12	12	N1	2	1	80	8
12N12	12	N1	2	1	59	9
12N12	12	N1	2	1	7	10
12N12	12	N1	2	1	82	11
12N12	12	N1	2	0	64	12
12N12	12	N1	2	0	64	13
12N12	12	N1	2	0	64	14
12N12	12	N1	2	1	21	15
12N12	12	N1	2	1	52	16
12N12	12	N1	2	1	6	17
12N12	12	N1	2	0	64	18
12N12	12	N1	2	1	79	19
12N12	12	N1	2	1	33	20
12N12	12	N1	2	1	21	21
12N12	12	N1	2	1	22	22
12N12	12	N1	2	0	44	23
12N12	12	N1	2	0	64	24
12N12	12	N1	2	1	12	25
12N12	12	N1	2	1	9	26
12N12	12	N1	2	0	64	27
12N12	12	N1	2	0	111	28
12N12	12	N1	2	0	64	29
12N12	12	N1	2	0	77	30
12N21	12	N2	1	1	58	1
12N21	12	N2	1	1	28	2
12N21	12	N2	1	0	33	3
12N21	12	N2	1	1	16	4
12N21	12	N2	1	1	28	5
12N21	12	N2	1	0	64	6
12N21	12	N2	1	1	65	7
12N21	12	N2	1	0	77	8
12N21	12	N2	1	1	10	9
12N21	12	N2	1	0	99	10
12N21	12	N2	1	0	64	11
12N21	12	N2	1	1	6	12
12N21	12	N2	1	1	34	13
12N21	12	N2	1	0	64	14
12N21	12	N2	1	1	78	15
12N21	12	N2	1	1	32	16
12N21	12	N2	1	0	64	17
12N21	12	N2	1	1	54	18
12N21	12	N2	1	0	64	19
12N21	12	N2	1	0	100	20
12N21	12	N2	1	0	45	21
12N21	12	N2	1	1	42	22
12N21	12	N2	1	1	9	23
12N21	12	N2	1	1	28	24
12N21	12	N2	1	1	57	25
12N21	12	N2	1	0	88	26
12N21	12	N2	1	0	79	27
12N21	12	N2	1	0	64	28
12N21	12	N2	1	0	55	29
12N21	12	N2	1	1	24	30
12N22	12	N2	2	0	70	1
12N22	12	N2	2	0	64	2
12N22	12	N2	2	0	77	3
12N22	12	N2	2	0	33	4
12N22	12	N2	2	1	15	5
12N22	12	N2	2	1	63	6
12N22	12	N2	2	1	21	7
12N22	12	N2	2	1	88	8
12N22	12	N2	2	1	9	9
12N22	12	N2	2	1	92	10
12N22	12	N2	2	0	64	11
12N22	12	N2	2	1	12	12
12N22	12	N2	2	1	52	13
12N22	12	N2	2	1	21	14
12N22	12	N2	2	1	53	15
12N22	12	N2	2	1	41	16
12N22	12	N2	2	1	95	17
12N22	12	N2	2	1	65	18
12N22	12	N2	2	0	77	19
12N22	12	N2	2	0	64	20
12N22	12	N2	2	0	76	21
12N22	12	N2	2	1	4	22
12N22	12	N2	2	1	34	23
12N22	12	N2	2	0	64	24
12N22	12	N2	2	1	94	25
12N22	12	N2	2	1	37	26
12N22	12	N2	2	1	67	27
12N22	12	N2	2	0	64	28
12N22	12	N2	2	1	51	29
12N22	12	N2	2	1	9	30
13D11	13	D1	1	1	64	1
13D11	13	D1	1	0	50	2
13D11	13	D1	1	0	35	3
13D11	13	D1	1	0	30	4
13D11	13	D1	1	0	30	5
13D11	13	D1	1	0	30	6
13D11	13	D1	1	1	24	7
13D11	13	D1	1	0	15	8
13D11	13	D1	1	0	20	9
13D11	13	D1	1	1	24	10
13D11	13	D1	1	0	20	11
13D11	13	D1	1	0	20	12
13D11	13	D1	1	0	20	13
13D11	13	D1	1	1	13	14
13D11	13	D1	1	0	5	15
13D11	13	D1	1	0	15	16
13D11	13	D1	1	0	15	17
13D11	13	D1	1	0	10	18
13D11	13	D1	1	0	10	19
13D11	13	D1	1	0	15	20
13D11	13	D1	1	0	15	21
13D11	13	D1	1	0	25	22
13D11	13	D1	1	0	20	23
13D11	13	D1	1	0	20	24
13D11	13	D1	1	0	20	25
13D11	13	D1	1	0	20	26
13D11	13	D1	1	0	20	27
13D11	13	D1	1	0	20	28
13D11	13	D1	1	0	25	29
13D11	13	D1	1	0	25	30
13D12	13	D1	2	0	20	1
13D12	13	D1	2	1	15	2
13D12	13	D1	2	0	10	3
13D12	13	D1	2	0	25	4
13D12	13	D1	2	0	25	5
13D12	13	D1	2	0	25	6
13D12	13	D1	2	0	25	7
13D12	13	D1	2	1	2	8
13D12	13	D1	2	0	1	9
13D12	13	D1	2	0	25	10
13D12	13	D1	2	0	25	11
13D12	13	D1	2	0	25	12
13D12	13	D1	2	0	25	13
13D12	13	D1	2	0	25	14
13D12	13	D1	2	1	8	15
13D12	13	D1	2	1	2	16
13D12	13	D1	2	0	1	17
13D12	13	D1	2	0	25	18
13D12	13	D1	2	0	25	19
13D12	13	D1	2	0	25	20
13D12	13	D1	2	0	25	21
13D12	13	D1	2	0	25	22
13D12	13	D1	2	1	21	23
13D12	13	D1	2	1	10	24
13D12	13	D1	2	0	15	25
13D12	13	D1	2	0	25	26
13D12	13	D1	2	0	25	27
13D12	13	D1	2	0	25	28
13D12	13	D1	2	1	18	29
13D12	13	D1	2	0	25	30
13D21	13	D2	1	0	20	1
13D21	13	D2	1	0	25	2
13D21	13	D2	1	0	30	3
13D21	13	D2	1	0	30	4
13D21	13	D2	1	0	35	5
13D21	13	D2	1	0	35	6
13D21	13	D2	1	0	35	7
13D21	13	D2	1	0	35	8
13D21	13	D2	1	0	35	9
13D21	13	D2	1	1	27	10
13D21	13	D2	1	0	30	11
13D21	13	D2	1	1	22	12
13D21	13	D2	1	0	20	13
13D21	13	D2	1	1	5	14
13D21	13	D2	1	0	15	15
13D21	13	D2	1	0	20	16
13D21	13	D2	1	0	25	17
13D21	13	D2	1	0	35	18
13D21	13	D2	1	0	50	19
13D21	13	D2	1	1	15	20
13D21	13	D2	1	0	30	21
13D21	13	D2	1	0	50	22
13D21	13	D2	1	0	50	23
13D21	13	D2	1	0	50	24
13D21	13	D2	1	1	1	25
13D21	13	D2	1	0	50	26
13D21	13	D2	1	0	50	27
13D21	13	D2	1	0	50	28
13D21	13	D2	1	0	50	29
13D21	13	D2	1	0	50	30
13D22	13	D2	2	1	30	1
13D22	13	D2	2	0	30	2
13D22	13	D2	2	0	30	3
13D22	13	D2	2	0	30	4
13D22	13	D2	2	0	30	5
13D22	13	D2	2	0	30	6
13D22	13	D2	2	1	25	7
13D22	13	D2	2	0	30	8
13D22	13	D2	2	0	30	9
13D22	13	D2	2	0	30	10
13D22	13	D2	2	0	30	11
13D22	13	D2	2	0	30	12
13D22	13	D2	2	0	30	13
13D22	13	D2	2	0	30	14
13D22	13	D2	2	0	30	15
13D22	13	D2	2	0	30	16
13D22	13	D2	2	1	21	17
13D22	13	D2	2	0	30	18
13D22	13	D2	2	0	30	19
13D22	13	D2	2	0	30	20
13D22	13	D2	2	0	30	21
13D22	13	D2	2	1	4	22
13D22	13	D2	2	0	30	23
13D22	13	D2	2	1	23	24
13D22	13	D2	2	0	30	25
13D22	13	D2	2	1	12	26
13D22	13	D2	2	1	1	27
13D22	13	D2	2	0	30	28
13D22	13	D2	2	0	30	29
13D22	13	D2	2	0	30	30
13N11	13	N1	1	1	13	1
13N11	13	N1	1	0	30	2
13N11	13	N1	1	0	35	3
13N11	13	N1	1	0	35	4
13N11	13	N1	1	0	35	5
13N11	13	N1	1	0	35	6
13N11	13	N1	1	1	14	7
13N11	13	N1	1	0	35	8
13N11	13	N1	1	0	35	9
13N11	13	N1	1	0	35	10
13N11	13	N1	1	0	35	11
13N11	13	N1	1	1	24	12
13N11	13	N1	1	0	53	13
13N11	13	N1	1	0	35	14
13N11	13	N1	1	1	29	15
13N11	13	N1	1	1	34	16
13N11	13	N1	1	0	53	17
13N11	13	N1	1	1	14	18
13N11	13	N1	1	0	35	19
13N11	13	N1	1	1	23	20
13N11	13	N1	1	0	35	21
13N11	13	N1	1	0	35	22
13N11	13	N1	1	0	35	23
13N11	13	N1	1	1	28	24
13N11	13	N1	1	0	53	25
13N11	13	N1	1	0	53	26
13N11	13	N1	1	0	53	27
13N11	13	N1	1	1	11	28
13N11	13	N1	1	0	53	29
13N11	13	N1	1	0	53	30
13N12	13	N1	2	0	50	1
13N12	13	N1	2	0	50	2
13N12	13	N1	2	0	50	3
13N12	13	N1	2	0	50	4
13N12	13	N1	2	0	50	5
13N12	13	N1	2	0	50	6
13N12	13	N1	2	0	50	7
13N12	13	N1	2	1	49	8
13N12	13	N1	2	1	22	9
13N12	13	N1	2	0	45	10
13N12	13	N1	2	0	45	11
13N12	13	N1	2	0	45	12
13N12	13	N1	2	0	50	13
13N12	13	N1	2	0	50	14
13N12	13	N1	2	0	50	15
13N12	13	N1	2	1	45	16
13N12	13	N1	2	0	50	17
13N12	13	N1	2	0	50	18
13N12	13	N1	2	1	17	19
13N12	13	N1	2	0	50	20
13N12	13	N1	2	0	50	21
13N12	13	N1	2	0	50	22
13N12	13	N1	2	1	34	23
13N12	13	N1	2	0	50	24
13N12	13	N1	2	0	50	25
13N12	13	N1	2	0	50	26
13N12	13	N1	2	1	29	27
13N12	13	N1	2	0	50	28
13N12	13	N1	2	1	9	29
13N12	13	N1	2	1	24	30
13N21	13	N2	1	1	50	1
13N21	13	N2	1	1	29	2
13N21	13	N2	1	0	50	3
13N21	13	N2	1	0	50	4
13N21	13	N2	1	0	50	5
13N21	13	N2	1	0	50	6
13N21	13	N2	1	0	50	7
13N21	13	N2	1	1	35	8
13N21	13	N2	1	0	50	9
13N21	13	N2	1	1	43	10
13N21	13	N2	1	1	39	11
13N21	13	N2	1	1	48	12
13N21	13	N2	1	1	23	13
13N21	13	N2	1	0	45	14
13N21	13	N2	1	1	28	15
13N21	13	N2	1	0	45	16
13N21	13	N2	1	0	45	17
13N21	13	N2	1	0	45	18
13N21	13	N2	1	1	26	19
13N21	13	N2	1	1	17	20
13N21	13	N2	1	0	45	21
13N21	13	N2	1	1	33	22
13N21	13	N2	1	0	45	23
13N21	13	N2	1	0	45	24
13N21	13	N2	1	0	45	25
13N21	13	N2	1	0	45	26
13N21	13	N2	1	1	15	27
13N21	13	N2	1	0	45	28
13N21	13	N2	1	0	45	29
13N21	13	N2	1	1	45	30
13N22	13	N2	2	0	50	1
13N22	13	N2	2	0	50	2
13N22	13	N2	2	0	50	3
13N22	13	N2	2	1	46	4
13N22	13	N2	2	0	50	5
13N22	13	N2	2	0	50	6
13N22	13	N2	2	1	42	7
13N22	13	N2	2	0	50	8
13N22	13	N2	2	1	23	9
13N22	13	N2	2	1	47	10
13N22	13	N2	2	1	2	11
13N22	13	N2	2	0	50	12
13N22	13	N2	2	0	50	13
13N22	13	N2	2	0	50	14
13N22	13	N2	2	0	50	15
13N22	13	N2	2	0	50	16
13N22	13	N2	2	0	50	17
13N22	13	N2	2	0	50	18
13N22	13	N2	2	1	2	19
13N22	13	N2	2	0	50	20
13N22	13	N2	2	1	33	21
13N22	13	N2	2	0	50	22
13N22	13	N2	2	0	50	23
13N22	13	N2	2	0	50	24
13N22	13	N2	2	0	50	25
13N22	13	N2	2	0	50	26
13N22	13	N2	2	0	50	27
13N22	13	N2	2	0	50	28
13N22	13	N2	2	0	50	29
13N22	13	N2	2	1	24	30
14D11	14	D1	1	1	101	1
14D11	14	D1	1	1	6	2
14D11	14	D1	1	0	50	3
14D11	14	D1	1	0	100	4
14D11	14	D1	1	0	50	5
14D11	14	D1	1	1	24	6
14D11	14	D1	1	1	46	7
14D11	14	D1	1	0	100	8
14D11	14	D1	1	1	10	9
14D11	14	D1	1	1	12	10
14D11	14	D1	1	0	50	11
14D11	14	D1	1	0	100	12
14D11	14	D1	1	0	50	13
14D11	14	D1	1	1	45	14
14D11	14	D1	1	1	25	15
14D11	14	D1	1	0	50	16
14D11	14	D1	1	1	79	17
14D11	14	D1	1	1	18	18
14D11	14	D1	1	0	50	19
14D11	14	D1	1	1	58	20
14D11	14	D1	1	0	50	21
14D11	14	D1	1	1	95	22
14D11	14	D1	1	0	50	23
14D11	14	D1	1	1	79	24
14D11	14	D1	1	1	19	25
14D11	14	D1	1	1	22	26
14D11	14	D1	1	0	50	27
14D11	14	D1	1	0	100	28
14D11	14	D1	1	0	50	29
14D11	14	D1	1	0	50	30
14D12	14	D1	2	0	100	1
14D12	14	D1	2	0	100	2
14D12	14	D1	2	1	99	3
14D12	14	D1	2	0	50	4
14D12	14	D1	2	1	9	5
14D12	14	D1	2	1	28	6
14D12	14	D1	2	0	50	7
14D12	14	D1	2	1	59	8
14D12	14	D1	2	1	25	9
14D12	14	D1	2	1	34	10
14D12	14	D1	2	1	13	11
14D12	14	D1	2	0	50	12
14D12	14	D1	2	1	18	13
14D12	14	D1	2	0	50	14
14D12	14	D1	2	1	28	15
14D12	14	D1	2	0	50	16
14D12	14	D1	2	1	25	17
14D12	14	D1	2	0	50	18
14D12	14	D1	2	1	90	19
14D12	14	D1	2	1	36	20
14D12	14	D1	2	1	44	21
14D12	14	D1	2	0	50	22
14D12	14	D1	2	1	48	23
14D12	14	D1	2	0	50	24
14D12	14	D1	2	1	28	25
14D12	14	D1	2	0	50	26
14D12	14	D1	2	0	100	27
14D12	14	D1	2	1	50	28
14D12	14	D1	2	0	50	29
14D12	14	D1	2	1	2	30
14D21	14	D2	1	1	91	1
14D21	14	D2	1	1	15	2
14D21	14	D2	1	0	50	3
14D21	14	D2	1	1	75	4
14D21	14	D2	1	1	24	5
14D21	14	D2	1	0	50	6
14D21	14	D2	1	1	39	7
14D21	14	D2	1	0	50	8
14D21	14	D2	1	1	6	9
14D21	14	D2	1	1	44	10
14D21	14	D2	1	1	43	11
14D21	14	D2	1	1	46	12
14D21	14	D2	1	0	50	13
14D21	14	D2	1	1	40	14
14D21	14	D2	1	1	41	15
14D21	14	D2	1	0	50	16
14D21	14	D2	1	1	89	17
14D21	14	D2	1	0	50	18
14D21	14	D2	1	1	83	19
14D21	14	D2	1	0	50	20
14D21	14	D2	1	1	5	21
14D21	14	D2	1	0	50	22
14D21	14	D2	1	1	44	23
14D21	14	D2	1	0	50	24
14D21	14	D2	1	1	11	25
14D21	14	D2	1	1	47	26
14D21	14	D2	1	1	98	27
14D21	14	D2	1	0	50	28
14D21	14	D2	1	0	50	29
14D21	14	D2	1	1	18	30
14D22	14	D2	2	1	98	1
14D22	14	D2	2	0	50	2
14D22	14	D2	2	1	66	3
14D22	14	D2	2	0	50	4
14D22	14	D2	2	1	68	5
14D22	14	D2	2	1	91	6
14D22	14	D2	2	1	80	7
14D22	14	D2	2	1	90	8
14D22	14	D2	2	0	100	9
14D22	14	D2	2	0	50	10
14D22	14	D2	2	1	20	11
14D22	14	D2	2	1	50	12
14D22	14	D2	2	0	50	13
14D22	14	D2	2	1	90	14
14D22	14	D2	2	0	50	15
14D22	14	D2	2	1	37	16
14D22	14	D2	2	1	23	17
14D22	14	D2	2	1	9	18
14D22	14	D2	2	1	31	19
14D22	14	D2	2	1	9	20
14D22	14	D2	2	0	50	21
14D22	14	D2	2	1	58	22
14D22	14	D2	2	1	41	23
14D22	14	D2	2	0	50	24
14D22	14	D2	2	1	10	25
14D22	14	D2	2	0	50	26
14D22	14	D2	2	1	11	27
14D22	14	D2	2	1	34	28
14D22	14	D2	2	0	50	29
14D22	14	D2	2	1	30	30
14N11	14	N1	1	1	3	1
14N11	14	N1	1	1	36	2
14N11	14	N1	1	0	50	3
14N11	14	N1	1	1	85	4
14N11	14	N1	1	0	50	5
14N11	14	N1	1	1	65	6
14N11	14	N1	1	0	50	7
14N11	14	N1	1	1	60	8
14N11	14	N1	1	1	44	9
14N11	14	N1	1	1	14	10
14N11	14	N1	1	0	50	11
14N11	14	N1	1	1	91	12
14N11	14	N1	1	0	50	13
14N11	14	N1	1	1	59	14
14N11	14	N1	1	1	50	15
14N11	14	N1	1	0	80	16
14N11	14	N1	1	1	76	17
14N11	14	N1	1	0	50	18
14N11	14	N1	1	1	70	19
14N11	14	N1	1	0	50	20
14N11	14	N1	1	0	80	21
14N11	14	N1	1	1	39	22
14N11	14	N1	1	0	80	23
14N11	14	N1	1	1	15	24
14N11	14	N1	1	1	68	25
14N11	14	N1	1	0	50	26
14N11	14	N1	1	0	80	27
14N11	14	N1	1	0	50	28
14N11	14	N1	1	0	80	29
14N11	14	N1	1	0	80	30
14N12	14	N1	2	0	50	1
14N12	14	N1	2	1	72	2
14N12	14	N1	2	0	50	3
14N12	14	N1	2	0	80	4
14N12	14	N1	2	1	17	5
14N12	14	N1	2	0	50	6
14N12	14	N1	2	0	80	7
14N12	14	N1	2	0	50	8
14N12	14	N1	2	1	2	9
14N12	14	N1	2	1	36	10
14N12	14	N1	2	0	50	11
14N12	14	N1	2	1	26	12
14N12	14	N1	2	1	2	13
14N12	14	N1	2	0	50	14
14N12	14	N1	2	1	4	15
14N12	14	N1	2	0	50	16
14N12	14	N1	2	1	61	17
14N12	14	N1	2	0	50	18
14N12	14	N1	2	1	68	19
14N12	14	N1	2	0	50	20
14N12	14	N1	2	1	25	21
14N12	14	N1	2	0	50	22
14N12	14	N1	2	1	77	23
14N12	14	N1	2	0	50	24
14N12	14	N1	2	1	38	25
14N12	14	N1	2	0	50	26
14N12	14	N1	2	1	37	27
14N12	14	N1	2	0	50	28
14N12	14	N1	2	0	80	29
14N12	14	N1	2	1	5	30
14N21	14	N2	1	1	25	1
14N21	14	N2	1	1	13	2
14N21	14	N2	1	1	43	3
14N21	14	N2	1	1	32	4
14N21	14	N2	1	1	45	5
14N21	14	N2	1	0	50	6
14N21	14	N2	1	0	80	7
14N21	14	N2	1	0	50	8
14N21	14	N2	1	0	80	9
14N21	14	N2	1	1	54	10
14N21	14	N2	1	1	78	11
14N21	14	N2	1	1	18	12
14N21	14	N2	1	0	50	13
14N21	14	N2	1	1	40	14
14N21	14	N2	1	1	48	15
14N21	14	N2	1	0	50	16
